Data,1168 - Saldo em juros flutuantes DI de depositos a prazo (CDBRDB) - Pessoas fisicas - u.m.c. (mil)
11/03/2022,483518011.75
14/03/2022,480254305.13
15/03/2022,482441732.71
16/03/2022,482360103.18
17/03/2022,481146494.73
18/03/2022,482892782.39
21/03/2022,478527483.07
22/03/2022,478731543.47
23/03/2022,478065871.33
24/03/2022,478206558.34
25/03/2022,478929446.14
28/03/2022,477407013.39
29/03/2022,479089244.5
30/03/2022,484645141.5
31/03/2022,493907678.84
01/04/2022,498679837.67
04/04/2022,496129240.15
05/04/2022,499086478.0
06/04/2022,504480118.13
07/04/2022,506436551.61
08/04/2022,504990497.26
11/04/2022,494651560.79
12/04/2022,494686219.38
13/04/2022,494559756.0
14/04/2022,498045589.66
18/04/2022,489943683.84
19/04/2022,490145883.69
20/04/2022,491644275.91
22/04/2022,490458436.25
25/04/2022,488120907.73
26/04/2022,488913551.83
27/04/2022,490607523.78
28/04/2022,493563339.77
29/04/2022,506993564.47
02/05/2022,508772994.4
03/05/2022,511362881.6
04/05/2022,514061463.57
05/05/2022,517913511.78
06/05/2022,526945247.93
09/05/2022,518019024.12
10/05/2022,513063125.21
11/05/2022,512293920.22
12/05/2022,512180688.7
13/05/2022,515499075.82
16/05/2022,510201997.53
17/05/2022,509742108.0
18/05/2022,509937979.16
19/05/2022,510097084.64
20/05/2022,512093080.19
23/05/2022,508307871.14
24/05/2022,508313229.51
25/05/2022,509385612.14
26/05/2022,509544514.13
27/05/2022,511768610.19
30/05/2022,513590748.23
31/05/2022,521191041.03
01/06/2022,527641499.91
02/06/2022,529226794.67
03/06/2022,534333385.33
06/06/2022,534197739.81
07/06/2022,537222953.32
08/06/2022,534441612.11
09/06/2022,532404578.25
10/06/2022,527634323.61
13/06/2022,522649088.81
14/06/2022,522618596.04
15/06/2022,525604753.46
17/06/2022,523538157.42
20/06/2022,520594163.28
21/06/2022,521818575.76
22/06/2022,521904213.8
23/06/2022,522371734.57
24/06/2022,524047497.47
27/06/2022,519995094.75
28/06/2022,520709265.66
29/06/2022,522741297.25
30/06/2022,533846268.74
01/07/2022,541832033.31
04/07/2022,538065939.21
05/07/2022,540231576.32
06/07/2022,546665993.59
07/07/2022,548778237.01
08/07/2022,547479747.8
11/07/2022,535782738.91
12/07/2022,535526584.18
13/07/2022,535186603.25
14/07/2022,535577560.51
15/07/2022,536983244.2
18/07/2022,531409688.25
19/07/2022,531039882.56
20/07/2022,531324144.63
21/07/2022,531201110.32
22/07/2022,531469521.81
25/07/2022,529012073.84
26/07/2022,529215602.6
27/07/2022,530662570.79
28/07/2022,532413800.76
29/07/2022,545051399.06
01/08/2022,546263749.3
02/08/2022,547480813.94
03/08/2022,549185457.27
04/08/2022,552033051.15
05/08/2022,562504002.05
08/08/2022,552606362.81
09/08/2022,550913068.45
10/08/2022,545350153.83
11/08/2022,544763645.58
12/08/2022,545202632.77
15/08/2022,543447380.85
16/08/2022,543380930.02
17/08/2022,542104664.59
18/08/2022,541768262.21
19/08/2022,544041967.02
22/08/2022,538873738.73
23/08/2022,539860234.45
24/08/2022,540082844.2
25/08/2022,540288891.59
26/08/2022,541868148.73
29/08/2022,539097829.0
30/08/2022,544177795.33
31/08/2022,554732056.61
01/09/2022,560747138.2
02/09/2022,563426302.67
05/09/2022,560814260.72
06/09/2022,568866145.86
08/09/2022,567370550.88
09/09/2022,566279059.96
12/09/2022,553374050.26
13/09/2022,554963645.32
14/09/2022,555309477.37
15/09/2022,556122720.84
16/09/2022,555878511.09
19/09/2022,551289266.24
20/09/2022,552969729.3
21/09/2022,552650431.54
22/09/2022,552265621.89
23/09/2022,553870518.69
26/09/2022,549756314.15
27/09/2022,550580509.59
28/09/2022,550819375.12
29/09/2022,553006867.28
30/09/2022,563822706.41
03/10/2022,565486041.12
04/10/2022,567833995.17
05/10/2022,571305640.22
06/10/2022,577974677.84
07/10/2022,580139927.04
10/10/2022,566096587.92
11/10/2022,565892848.96
13/10/2022,563401864.0
14/10/2022,567076435.86
17/10/2022,560506235.31
18/10/2022,560473498.34
19/10/2022,560980142.65
20/10/2022,561188219.76
21/10/2022,561323107.56
24/10/2022,557971701.18
25/10/2022,559118011.47
26/10/2022,559376796.34
27/10/2022,561861892.97
28/10/2022,568052943.49
31/10/2022,570506975.68
01/11/2022,575894336.72
03/11/2022,575540277.54
04/11/2022,581783516.19
07/11/2022,579917892.79
08/11/2022,581997941.83
09/11/2022,580279645.82
10/11/2022,574218423.5
11/11/2022,574574971.38
14/11/2022,572382826.62
16/11/2022,568062270.37
17/11/2022,567030319.2
18/11/2022,568835786.96
21/11/2022,564192097.62
22/11/2022,564370350.41
23/11/2022,564434092.89
24/11/2022,565000818.6
25/11/2022,565753949.21
28/11/2022,562600063.32
29/11/2022,565691445.53
30/11/2022,584045852.26
01/12/2022,590435392.82
02/12/2022,592896568.93
05/12/2022,588649882.21
06/12/2022,596426057.95
07/12/2022,598465813.2
08/12/2022,594524779.6
09/12/2022,594185416.09
12/12/2022,581799627.37
13/12/2022,581750312.32
14/12/2022,583353379.52
15/12/2022,587571751.36
16/12/2022,590510351.64
19/12/2022,585628100.97
20/12/2022,595980791.61
21/12/2022,595942348.71
22/12/2022,597325871.25
23/12/2022,598354504.62
26/12/2022,591424604.06
27/12/2022,591275588.28
28/12/2022,591062782.27
29/12/2022,599295625.16
30/12/2022,598870851.58
02/01/2023,601512888.92
03/01/2023,602971754.15
04/01/2023,604504635.23
05/01/2023,606763922.27
06/01/2023,615091899.77
09/01/2023,604307212.62
10/01/2023,597740271.79
11/01/2023,595841385.85
12/01/2023,595184589.99
13/01/2023,598135162.63
16/01/2023,590948201.01
17/01/2023,589578628.74
18/01/2023,589363437.81
19/01/2023,590681832.15
20/01/2023,591863741.37
23/01/2023,589096535.11
24/01/2023,589737747.23
25/01/2023,588903505.29
26/01/2023,588987046.11
27/01/2023,591062285.25
30/01/2023,591920920.85
31/01/2023,601993994.9
01/02/2023,607844503.8
02/02/2023,609519281.94
03/02/2023,614712590.28
06/02/2023,614470290.66
07/02/2023,617348574.04
08/02/2023,614493986.5
09/02/2023,612374853.72
10/02/2023,607293619.32
13/02/2023,601851368.08
14/02/2023,601928048.38
15/02/2023,604443499.28
16/02/2023,605438563.07
17/02/2023,608512429.13
22/02/2023,599774241.48
23/02/2023,600252206.64
24/02/2023,603924602.62
27/02/2023,601767849.93
28/02/2023,615180361.4
01/03/2023,623870042.49
02/03/2023,625271406.09
03/03/2023,631209559.24
06/03/2023,631364244.99
07/03/2023,634083744.86
08/03/2023,632470373.73
09/03/2023,630459728.29
10/03/2023,626352754.83
13/03/2023,619509949.1
14/03/2023,619562853.29
15/03/2023,622162896.15
16/03/2023,621961444.11
17/03/2023,621730063.52
20/03/2023,618198024.06
21/03/2023,618516956.65
22/03/2023,618971351.97
23/03/2023,619026876.64
24/03/2023,621703253.47
27/03/2023,617424550.39
28/03/2023,618162095.27
29/03/2023,620302358.13
30/03/2023,627880729.44
31/03/2023,639334351.92
03/04/2023,640201380.12
04/04/2023,642574796.27
05/04/2023,646826327.12
06/04/2023,658499142.97
10/04/2023,642713165.24
11/04/2023,641265834.38
12/04/2023,639976726.03
13/04/2023,640015690.2
14/04/2023,644000732.45
17/04/2023,636070019.34
18/04/2023,636258873.1
19/04/2023,636481704.18
20/04/2023,638768795.55
24/04/2023,633706150.8
25/04/2023,634757224.98
26/04/2023,635437206.51
27/04/2023,638524071.71
28/04/2023,655124798.13
02/05/2023,653078642.02
03/05/2023,655471368.3
04/05/2023,658985139.29
05/05/2023,669599548.99
08/05/2023,662319145.59
09/05/2023,660353561.65
10/05/2023,654307790.72
11/05/2023,654125026.45
12/05/2023,654675241.11
15/05/2023,651460812.57
16/05/2023,650780410.46
17/05/2023,649399290.55
18/05/2023,649218134.45
19/05/2023,652463399.1
22/05/2023,646885410.26
23/05/2023,646742979.32
24/05/2023,646814913.93
25/05/2023,648046655.93
26/05/2023,649470628.36
29/05/2023,646748908.72
30/05/2023,652914846.69
31/05/2023,663174193.18
01/06/2023,670542548.42
02/06/2023,675122682.09
05/06/2023,672601201.16
06/06/2023,681301546.96
07/06/2023,684942558.16
09/06/2023,679119809.06
12/06/2023,666379498.05
13/06/2023,665402109.47
14/06/2023,665202414.47
15/06/2023,666547403.49
16/06/2023,666828930.64
19/06/2023,662275878.53
20/06/2023,663289155.97
21/06/2023,663725822.63
22/06/2023,663696504.49
23/06/2023,666400133.41
26/06/2023,661639235.77
27/06/2023,662481688.66
28/06/2023,663140525.55
29/06/2023,665824513.0
30/06/2023,680692524.79
03/07/2023,683773639.79
04/07/2023,686288596.08
05/07/2023,690942908.77
06/07/2023,700699227.62
07/07/2023,704929231.93
10/07/2023,688965829.9
11/07/2023,688834527.14
12/07/2023,688374176.64
13/07/2023,688677043.92
14/07/2023,693489950.07
17/07/2023,684350141.01
18/07/2023,684633176.39
19/07/2023,684774415.05
20/07/2023,685299894.79
21/07/2023,685591526.58
24/07/2023,681085539.79
25/07/2023,681179974.34
26/07/2023,681585457.23
27/07/2023,683348540.18
28/07/2023,689519939.01
31/07/2023,695370907.83
01/08/2023,702047361.07
02/08/2023,704699712.24
03/08/2023,708296825.38
04/08/2023,722648271.84
07/08/2023,716415377.87
08/08/2023,713184204.05
09/08/2023,710763753.65
10/08/2023,704595010.93
11/08/2023,704993798.25
14/08/2023,700423286.5
15/08/2023,701534176.96
16/08/2023,701738655.46
17/08/2023,700808198.68
18/08/2023,703355393.48
21/08/2023,697437025.52
22/08/2023,697627154.72
23/08/2023,698158678.74
24/08/2023,698055054.56
25/08/2023,700294011.04
28/08/2023,696494241.31
29/08/2023,697877941.61
30/08/2023,701882008.14
31/08/2023,713922088.38
01/09/2023,720619684.39
04/09/2023,716562968.59
05/09/2023,720797658.69
06/09/2023,731394666.38
08/09/2023,728993017.99
11/09/2023,715113136.92
12/09/2023,714253217.95
13/09/2023,714070298.33
14/09/2023,714562793.72
15/09/2023,715209469.36
18/09/2023,709939284.2
19/09/2023,709407366.95
20/09/2023,709909021.71
21/09/2023,709477677.27
22/09/2023,710097595.96
25/09/2023,706540051.44
26/09/2023,706712941.18
27/09/2023,708224525.12
28/09/2023,710915932.89
29/09/2023,726168471.97
02/10/2023,726817492.01
03/10/2023,729168518.03
04/10/2023,732580935.23
05/10/2023,736692617.7
06/10/2023,748334804.08
09/10/2023,736381568.99
10/10/2023,729312570.18
11/10/2023,730949929.85
13/10/2023,731215834.8
16/10/2023,724032877.56
17/10/2023,722532848.92
18/10/2023,722266209.17
19/10/2023,721885323.39
20/10/2023,722482827.49
23/10/2023,722015470.81
24/10/2023,721864140.98
25/10/2023,720489483.1
26/10/2023,720510861.2
27/10/2023,724760670.36
30/10/2023,723836680.05
31/10/2023,730889884.37
01/11/2023,740442397.97
03/11/2023,741921148.91
06/11/2023,736806592.25
07/11/2023,745776033.1
08/11/2023,746938385.78
09/11/2023,744803199.53
10/11/2023,738866366.78
13/11/2023,733184652.79
14/11/2023,737516073.22
16/11/2023,732521770.75
17/11/2023,735193173.57
20/11/2023,729760780.85
21/11/2023,730984518.73
22/11/2023,731741646.84
23/11/2023,731279962.41
24/11/2023,733679268.5
27/11/2023,729030610.06
28/11/2023,729746589.88
29/11/2023,734627727.39
30/11/2023,753847060.57
01/12/2023,764205673.1
04/12/2023,759660845.56
05/12/2023,764319464.26
06/12/2023,773973787.09
07/12/2023,777199504.25
08/12/2023,775822638.73
11/12/2023,761344694.86
12/12/2023,761410591.71
13/12/2023,761248694.79
14/12/2023,762916146.27
15/12/2023,769619043.87
18/12/2023,765650185.01
19/12/2023,767228248.01
20/12/2023,779566418.1
21/12/2023,781061748.97
22/12/2023,786553964.85
26/12/2023,768912793.79
27/12/2023,770849723.95
28/12/2023,780563636.53
29/12/2023,781809638.04
